metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_blocked,1733299276,0.007000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299276,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299276,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299276,0.038000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299276,1.860000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299276,0.065000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299276,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299276,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299276,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299276,1.712000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299276,0.006000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299276,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299276,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299276,0.023000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299276,1.618000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299276,0.071000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299276,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299276,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299276,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299276,1.469000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299276,0.005000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299276,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299276,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299276,0.022000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299276,1.371000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299276,0.076000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299276,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299276,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
data_sent,1733299276,797.000000,,,,,,,,,default,,,,,,,
data_received,1733299276,12094.000000,,,,,,,,,default,,,,,,,
iteration_duration,1733299276,4032.387490,,,,,,,,,default,,,,,,,
iterations,1733299276,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1733299276,1.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_duration,1733299276,1.261000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_blocked,1733299276,0.005000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_connecting,1733299276,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_tls_handshaking,1733299276,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_sending,1733299276,0.016000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_waiting,1733299276,1.202000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_receiving,1733299276,0.043000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_failed,1733299276,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_reqs,1733299277,1.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_duration,1733299277,18.683000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_blocked,1733299277,0.003000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_connecting,1733299277,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_tls_handshaking,1733299277,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_sending,1733299277,0.007000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_waiting,1733299277,18.609000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_receiving,1733299277,0.067000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_failed,1733299277,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
checks,1733299277,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299277,1.223000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299277,0.004000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299277,0.025000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299277,1.125000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299277,0.073000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299277,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299277,1.283000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299277,0.005000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299277,0.014000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299277,1.223000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299277,0.046000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299277,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299277,1.010000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299277,0.004000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299277,0.016000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299277,0.950000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299277,0.044000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299277,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299277,1.157000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299277,0.006000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299277,0.051000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299277,1.059000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299277,0.047000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299277,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299277,1.152000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299277,0.004000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299277,0.017000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299277,1.083000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299277,0.052000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299277,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,GET,http://localhost:8080/product/34,HTTP/1.1,default,,404,,,http://localhost:8080/product/34,,
http_req_duration,1733299277,2.316000,,,1404,false,,GET,http://localhost:8080/product/34,HTTP/1.1,default,,404,,,http://localhost:8080/product/34,,
http_req_blocked,1733299277,0.007000,,,1404,false,,GET,http://localhost:8080/product/34,HTTP/1.1,default,,404,,,http://localhost:8080/product/34,,
http_req_connecting,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/product/34,HTTP/1.1,default,,404,,,http://localhost:8080/product/34,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/product/34,HTTP/1.1,default,,404,,,http://localhost:8080/product/34,,
http_req_sending,1733299277,0.021000,,,1404,false,,GET,http://localhost:8080/product/34,HTTP/1.1,default,,404,,,http://localhost:8080/product/34,,
http_req_waiting,1733299277,2.222000,,,1404,false,,GET,http://localhost:8080/product/34,HTTP/1.1,default,,404,,,http://localhost:8080/product/34,,
http_req_receiving,1733299277,0.073000,,,1404,false,,GET,http://localhost:8080/product/34,HTTP/1.1,default,,404,,,http://localhost:8080/product/34,,
http_req_failed,1733299277,1.000000,,,1404,false,,GET,http://localhost:8080/product/34,HTTP/1.1,default,,404,,,http://localhost:8080/product/34,,
checks,1733299277,0.000000,product status is 200,,,,,,,,default,,,,,,,
data_sent,1733299277,797.000000,,,,,,,,,default,,,,,,,
data_received,1733299277,12094.000000,,,,,,,,,default,,,,,,,
iteration_duration,1733299277,4033.401522,,,,,,,,,default,,,,,,,
iterations,1733299277,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_duration,1733299277,1.754000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_blocked,1733299277,0.005000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_connecting,1733299277,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_tls_handshaking,1733299277,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_sending,1733299277,0.020000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_waiting,1733299277,1.674000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_receiving,1733299277,0.060000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_failed,1733299277,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_reqs,1733299277,1.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_duration,1733299277,19.253000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_blocked,1733299277,0.003000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_connecting,1733299277,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_tls_handshaking,1733299277,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_sending,1733299277,0.011000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_waiting,1733299277,19.162000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_receiving,1733299277,0.080000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
http_req_failed,1733299277,0.000000,,,,true,,GET,http://localhost:8080/tools.descartes.teastore.webui/,HTTP/1.1,default,,200,,,http://localhost:8080/tools.descartes.teastore.webui/,,
checks,1733299277,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299277,1.925000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299277,0.006000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299277,0.060000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299277,1.779000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299277,0.086000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299277,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_duration,1733299277,2.806000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_blocked,1733299277,0.023000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_connecting,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_sending,1733299277,0.041000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_waiting,1733299277,2.696000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_receiving,1733299277,0.069000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
http_req_failed,1733299277,1.000000,,,1404,false,,POST,http://localhost:8080/cart/add,HTTP/1.1,default,,404,,,http://localhost:8080/cart/add,,
checks,1733299277,0.000000,add to cart status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_duration,1733299277,2.244000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_blocked,1733299277,0.008000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_connecting,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_sending,1733299277,0.025000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_waiting,1733299277,2.152000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_receiving,1733299277,0.067000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_failed,1733299277,1.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
checks,1733299277,0.000000,categories status is 200,,,,,,,,default,,,,,,,
vus,1733299277,19.000000,,,,,,,,,,,,,,,,
vus_max,1733299277,200.000000,,,,,,,,,,,,,,,,
http_reqs,1733299277,1.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_duration,1733299277,2.764000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_blocked,1733299277,0.531000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_connecting,1733299277,0.440000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_tls_handshaking,1733299277,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_sending,1733299277,0.071000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_waiting,1733299277,2.622000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_receiving,1733299277,0.071000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_req_failed,1733299277,0.000000,,,,true,,GET,http://localhost:8080/,HTTP/1.1,default,,302,,,http://localhost:8080/,,
http_reqs,1733299277,1.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_duration,1733299277,1.525000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_blocked,1733299277,0.005000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_connecting,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_sending,1733299277,0.016000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_waiting,1733299277,1.421000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_receiving,1733299277,0.088000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
http_req_failed,1733299277,1.000000,,,1404,false,,GET,http://localhost:8080/product/98,HTTP/1.1,default,,404,,,http://localhost:8080/product/98,,
checks,1733299277,0.000000,product status is 200,,,,,,,,default,,,,,,,
http_reqs,1733299277,1.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_duration,1733299277,1.341000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_blocked,1733299277,0.004000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_connecting,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_sending,1733299277,0.017000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_waiting,1733299277,1.280000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_receiving,1733299277,0.044000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_failed,1733299277,1.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_reqs,1733299277,1.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_duration,1733299277,1.374000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_blocked,1733299277,0.014000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_connecting,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_tls_handshaking,1733299277,0.000000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
http_req_sending,1733299277,0.014000,,,1404,false,,GET,http://localhost:8080/categories,HTTP/1.1,default,,404,,,http://localhost:8080/categories,,
